date,day,type,reactions,comments,shares
2011-08-23 02:09:02, 2, photo, 1661, 49, 0
2011-08-23 07:53:56, 2, status, 0, 0, 0
2011-08-23 17:25:29, 2, photo, 813, 87, 0
2011-08-24 01:56:36, 3, photo, 2491, 200, 0
2011-08-24 16:34:29, 3, photo, 740, 90, 0
2011-08-25 11:06:28, 4, photo, 1818, 94, 0
2011-08-26 02:22:23, 5, photo, 1342, 64, 0
2011-08-26 10:04:17, 5, photo, 1979, 102, 0
2011-08-28 00:17:59, 7, photo, 1964, 87, 0
2011-08-30 01:59:53, 2, status, 0, 0, 0
2011-08-30 04:55:40, 2, link, 614, 32, 0
2011-08-31 11:34:12, 3, photo, 1828, 108, 0
2011-09-01 06:20:56, 4, photo, 883, 50, 0
2011-09-02 02:32:56, 5, photo, 1481, 93, 0
2011-09-02 16:35:54, 5, status, 477, 28, 0
2011-09-04 11:16:12, 7, status, 423, 32, 0
2011-09-05 02:33:13, 1, photo, 1891, 136, 0
2011-09-06 02:21:26, 2, photo, 2286, 245, 0
2011-09-07 03:25:49, 3, photo, 3166, 537, 0
2011-09-07 07:19:30, 3, photo, 3626, 387, 0
2011-09-09 02:44:45, 5, photo, 3003, 185, 0
2011-09-11 22:57:24, 7, photo, 4238, 576, 0
2011-09-13 00:26:05, 2, photo, 803, 67, 0
2011-09-14 06:53:29, 3, photo, 4253, 255, 0
2011-09-14 12:36:31, 3, photo, 793, 67, 0
2011-09-15 06:25:05, 4, video, 1909, 139, 0
2011-09-16 03:10:47, 5, photo, 6564, 533, 0
2011-09-19 09:33:28, 1, photo, 3796, 370, 0
2011-09-20 04:27:20, 2, photo, 3732, 228, 0
2011-09-21 10:25:38, 3, video, 1274, 74, 0
2011-09-22 10:55:04, 4, photo, 282, 14, 0
2011-09-23 05:17:56, 5, photo, 441, 62, 0
2011-09-26 05:08:01, 1, photo, 2373, 145, 0
2011-09-27 02:22:01, 2, link, 938, 53, 0
2011-09-28 05:57:20, 3, photo, 1882, 95, 0
2011-09-28 08:24:30, 3, photo, 3124, 116, 0
2011-09-29 04:35:16, 4, link, 408, 23, 0
2011-09-30 04:59:18, 5, video, 1652, 103, 0
2011-09-30 23:59:38, 5, status, 690, 42, 0
2011-10-02 23:21:57, 7, photo, 1148, 53, 0
2011-10-04 01:35:10, 2, link, 812, 41, 0
2011-10-05 02:48:10, 3, photo, 772, 59, 0
2011-10-06 02:10:25, 4, link, 1038, 41, 0
2011-10-07 02:39:05, 5, photo, 2713, 144, 0
2011-10-08 02:11:38, 6, link, 508, 30, 0
2011-10-10 04:47:58, 1, photo, 2812, 172, 0
2011-10-11 02:40:29, 2, photo, 1562, 71, 0
2011-10-12 06:04:55, 3, photo, 1784, 93, 0
2011-10-13 02:26:55, 4, photo, 346, 221, 0
2011-10-13 09:16:36, 4, video, 1182, 51, 0
2011-10-14 05:35:57, 5, link, 458, 24, 0
2011-10-14 09:06:21, 5, photo, 1912, 120, 0
2011-10-17 04:45:31, 1, photo, 2048, 100, 0
2011-10-18 01:35:02, 2, photo, 1129, 56, 0
2011-10-19 06:21:02, 3, photo, 144, 17, 0
2011-10-20 01:46:04, 4, photo, 1262, 64, 0
2011-10-20 05:56:35, 4, video, 454, 9, 0
2011-10-21 05:56:27, 5, photo, 1866, 94, 0
2011-10-24 07:10:23, 1, photo, 2225, 130, 0
2011-10-25 08:03:09, 2, video, 775, 68, 0
2011-10-26 02:28:48, 3, photo, 992, 37, 0
2011-10-27 05:15:10, 4, photo, 2513, 138, 0
2011-10-28 04:54:03, 5, video, 1204, 76, 0
