date,day,type,reactions,comments,shares
2011-03-31 20:32:10, 4, status, 0, 0, 0
2011-03-31 22:36:32, 4, video, 1, 0, 0
2011-03-31 23:11:00, 4, photo, 3, 2, 0
2011-04-01 00:07:50, 5, video, 6, 0, 0
2011-04-01 19:56:33, 5, photo, 9, 1, 0
2011-04-01 22:43:55, 5, status, 4, 1, 0
2011-04-02 01:04:33, 6, status, 8, 0, 0
2011-04-04 21:23:11, 1, photo, 7, 0, 0
2011-04-04 21:29:53, 1, photo, 2, 3, 0
2011-04-04 21:55:44, 1, status, 3, 0, 0
2011-04-04 22:16:35, 1, photo, 8, 2, 0
2011-04-04 22:17:16, 1, video, 4, 0, 0
2011-04-04 22:18:07, 1, video, 10, 1, 0
2011-04-05 21:24:03, 2, video, 2, 0, 0
2011-04-05 22:23:02, 2, link, 2, 0, 0
2011-04-05 22:24:59, 2, status, 15, 1, 0
2011-04-06 17:32:38, 3, video, 2, 0, 0
2011-04-06 20:31:28, 3, video, 4, 0, 0
2011-04-06 21:06:40, 3, photo, 4, 2, 0
2011-04-07 21:43:01, 4, video, 8, 0, 0
2011-04-07 22:40:40, 4, link, 4, 0, 0
2011-04-07 23:34:24, 4, photo, 10, 0, 0
2011-04-08 21:42:02, 5, photo, 3, 6, 0
2011-04-08 21:59:51, 5, photo, 5, 0, 0
2011-04-11 22:18:50, 1, photo, 4, 0, 0
2011-04-11 23:01:42, 1, photo, 11, 0, 0
2011-04-11 23:07:24, 1, video, 6, 0, 0
2011-04-12 01:04:35, 2, status, 0, 0, 0
2011-04-12 21:55:26, 2, photo, 7, 1, 0
2011-04-12 22:35:08, 2, photo, 4, 0, 0
2011-04-13 19:57:51, 3, status, 6, 7, 0
2011-04-13 21:25:53, 3, photo, 6, 4, 0
2011-04-13 22:05:06, 3, photo, 14, 1, 0
2011-04-14 20:23:23, 4, photo, 3, 1, 0
2011-04-15 17:38:44, 5, status, 0, 0, 0
2011-04-15 17:38:45, 5, status, 0, 0, 0
2011-04-16 00:31:29, 6, video, 11, 1, 0
2011-04-18 21:02:37, 1, link, 2, 0, 0
2011-04-18 21:06:48, 1, photo, 27, 8, 0
2011-04-18 23:44:59, 1, video, 16, 1, 0
2011-04-19 13:23:11, 2, status, 1, 0, 0
2011-04-19 21:37:29, 2, photo, 14, 2, 0
2011-04-19 23:18:44, 2, video, 4, 1, 0
2011-04-20 14:15:24, 3, status, 12, 7, 0
2011-04-25 14:03:24, 1, status, 7, 0, 0
2011-04-25 22:27:56, 1, video, 3, 0, 0
2011-04-25 23:02:45, 1, photo, 16, 2, 0
2011-04-26 14:13:04, 2, photo, 8, 3, 0
2011-04-26 14:33:03, 2, video, 2, 0, 0
2011-04-27 12:29:50, 3, status, 10, 2, 0
2011-04-27 22:01:42, 3, video, 6, 0, 0
2011-04-28 17:17:36, 4, photo, 10, 0, 0
2011-04-28 22:48:05, 4, photo, 6, 0, 0
2011-05-03 14:54:01, 2, status, 7, 3, 0
2011-05-03 23:32:18, 2, status, 12, 9, 0
2011-05-05 19:54:02, 4, status, 3, 1, 0
2011-05-06 15:37:30, 5, photo, 30, 6, 0
2011-05-06 18:12:07, 5, photo, 17, 8, 0
2011-05-06 18:14:10, 5, photo, 1, 0, 0
2011-05-06 21:15:23, 5, photo, 5, 1, 0
2011-05-08 18:37:20, 7, status, 7, 0, 0
2011-05-09 15:55:21, 1, photo, 28, 4, 0
2011-05-09 22:06:43, 1, link, 8, 0, 0
2011-05-10 15:29:39, 2, photo, 1, 0, 0
2011-05-13 21:41:44, 5, link, 5, 0, 0
2011-05-17 16:50:39, 2, link, 0, 0, 0
2011-05-27 16:11:53, 5, photo, 9, 0, 0
2011-05-27 16:21:35, 5, link, 5, 0, 0
2011-05-27 17:26:23, 5, status, 0, 0, 0
2011-05-30 22:24:43, 1, photo, 30, 0, 0
2011-05-30 22:38:34, 1, status, 0, 0, 0
2011-06-01 19:29:24, 3, video, 10, 0, 0
2011-07-14 21:43:56, 4, link, 9, 0, 0
2011-07-15 02:09:07, 5, link, 2, 0, 0
2011-07-15 02:10:27, 5, link, 10, 0, 0
2011-07-21 18:00:51, 4, link, 4, 0, 0
2011-07-21 20:30:52, 4, link, 5, 0, 0
2011-07-21 23:24:26, 4, status, 0, 0, 0
2011-07-22 16:30:04, 5, photo, 3, 1, 0
2011-07-22 16:32:58, 5, photo, 5, 1, 0
2011-07-22 17:51:08, 5, photo, 0, 0, 0
2011-07-22 19:04:22, 5, photo, 6, 0, 0
2011-07-22 20:23:34, 5, status, 2, 2, 0
2011-07-25 16:46:49, 1, status, 6, 0, 0
2011-07-25 20:03:30, 1, photo, 1, 0, 0
2011-07-25 20:09:08, 1, photo, 1, 0, 0
2011-07-25 20:12:35, 1, photo, 1, 0, 0
2011-07-25 20:15:03, 1, photo, 1, 0, 0
2011-07-25 20:21:19, 1, photo, 1, 0, 0
2011-07-25 21:14:11, 1, photo, 5, 11, 0
