date,day,type,reactions,comments,shares
2012-08-30 09:31:40, 4, photo, 26, 5, 1
2012-08-31 13:34:20, 5, photo, 47, 2, 0
2012-09-01 11:40:59, 6, photo, 20, 0, 0
2012-09-03 08:20:50, 1, photo, 42, 1, 1
2012-09-03 14:13:49, 1, photo, 44, 4, 4
2012-09-04 10:16:27, 2, link, 5, 0, 0
2012-09-04 12:35:43, 2, photo, 25, 2, 0
2012-09-05 13:12:04, 3, photo, 107, 4, 27
2012-09-06 14:48:31, 4, photo, 15, 2, 1
2012-09-07 07:58:02, 5, photo, 19, 2, 1
2012-09-07 11:28:15, 5, photo, 35, 5, 3
2012-09-07 12:59:43, 5, link, 4, 0, 0
2012-09-07 15:11:29, 5, photo, 18, 1, 1
2012-09-10 06:51:34, 1, link, 3, 0, 0
2012-09-10 11:31:37, 1, photo, 8, 0, 0
2012-09-11 11:12:41, 2, photo, 11, 0, 1
2012-09-12 14:34:35, 3, photo, 31, 2, 0
2012-09-13 13:45:41, 4, photo, 25, 2, 0
2012-09-14 13:58:02, 5, video, 28, 3, 0
2012-09-18 08:49:02, 2, photo, 52, 4, 1
2012-09-19 13:30:01, 3, photo, 34, 5, 0
2012-09-20 14:21:00, 4, photo, 15, 2, 0
2012-09-21 13:59:18, 5, photo, 35, 0, 0
2012-09-24 09:01:50, 1, photo, 15, 0, 0
2012-09-25 12:00:24, 2, photo, 19, 2, 0
2012-09-25 14:52:04, 2, link, 8, 0, 0
2012-09-26 10:44:43, 3, photo, 30, 4, 0
2012-09-27 11:00:24, 4, photo, 18, 9, 0
2012-09-28 10:04:08, 5, photo, 46, 0, 1
2012-10-01 13:25:30, 1, video, 13, 1, 0
2012-10-02 12:35:19, 2, photo, 39, 6, 0
2012-10-03 10:27:13, 3, photo, 17, 1, 1
2012-10-04 11:45:30, 4, photo, 3, 0, 0
2012-10-04 12:02:04, 4, photo, 14, 0, 0
2012-10-05 13:22:56, 5, photo, 55, 2, 1
2012-10-08 10:34:06, 1, photo, 19, 0, 1
2012-10-09 10:47:08, 2, link, 4, 0, 0
2012-10-10 13:09:38, 3, photo, 45, 34, 0
2012-10-11 15:51:07, 4, photo, 145, 9, 17
2012-10-12 09:28:54, 5, video, 20, 2, 1
2012-10-15 14:37:51, 1, photo, 41, 0, 0
2012-10-16 11:59:25, 2, photo, 22, 0, 0
2012-10-17 06:14:01, 3, photo, 18, 4, 1
2012-10-18 11:19:47, 4, photo, 90, 7, 1
2012-10-18 11:49:02, 4, photo, 11, 2, 1
2012-10-19 14:49:31, 5, photo, 9, 0, 0
2012-10-22 11:16:47, 1, photo, 12, 20, 1
2012-10-24 10:26:35, 3, photo, 34, 5, 0
2012-10-24 12:42:32, 3, photo, 21, 3, 1
2012-10-25 14:35:03, 4, photo, 61, 16, 0
2012-10-26 12:06:27, 5, photo, 27, 0, 0
2012-10-29 11:53:32, 1, photo, 24, 6, 3
2012-10-29 13:18:53, 1, photo, 32, 1, 0
2012-10-30 09:31:25, 2, photo, 8, 0, 0
2012-10-30 13:17:38, 2, photo, 9, 0, 2
2012-10-31 14:01:21, 3, photo, 25, 1, 1
2012-11-01 13:46:16, 4, video, 14, 1, 1
2012-11-02 14:58:03, 5, photo, 36, 0, 0
2012-11-06 11:35:44, 2, photo, 57, 0, 12
2012-11-07 14:35:17, 3, photo, 53, 0, 0
2012-11-08 12:53:55, 4, photo, 8, 0, 0
2012-11-09 10:49:21, 5, photo, 28, 1, 2
2012-11-12 11:05:16, 1, photo, 42, 0, 2
2012-11-13 13:36:48, 2, photo, 32, 0, 2
2012-11-14 11:30:19, 3, photo, 80, 2, 1
2012-11-15 13:11:17, 4, photo, 19, 9, 2
2012-11-16 12:27:10, 5, photo, 32, 0, 1
2012-11-19 12:27:26, 1, photo, 12, 1, 0
2012-11-21 11:51:47, 3, photo, 32, 9, 0
2012-11-22 13:03:06, 4, video, 15, 1, 0
2012-11-23 07:50:59, 5, photo, 9, 0, 0
2012-11-23 14:39:29, 5, photo, 52, 3, 0
2012-11-26 13:15:10, 1, photo, 54, 14, 2
2012-11-28 10:44:58, 3, photo, 42, 4, 1
2012-11-29 13:57:18, 4, video, 32, 2, 13
2012-11-30 12:18:57, 5, photo, 63, 2, 0
2012-12-03 12:14:33, 1, photo, 36, 3, 1
2012-12-05 12:51:27, 3, photo, 112, 17, 2
2012-12-06 12:49:31, 4, photo, 29, 1, 1
2012-12-07 13:43:37, 5, photo, 23, 0, 0
2012-12-10 12:49:05, 1, photo, 45, 1, 1
2012-12-11 13:19:38, 2, photo, 57, 2, 1
2012-12-12 08:50:45, 3, photo, 30, 1, 0
2012-12-13 12:49:23, 4, photo, 16, 2, 2
2012-12-14 14:27:06, 5, video, 22, 2, 2
2012-12-17 13:40:13, 1, photo, 33, 0, 14
2012-12-20 08:45:49, 4, photo, 38, 10, 1
2012-12-24 10:21:48, 1, photo, 33, 2, 1
2012-12-25 09:25:02, 2, photo, 43, 1, 12
2012-12-26 12:10:40, 3, photo, 54, 2, 1
2012-12-27 12:45:27, 4, video, 5, 0, 0
2012-12-28 13:01:20, 5, photo, 158, 5, 24
2013-01-09 09:13:40, 3, photo, 11, 2, 0
2013-01-10 12:08:56, 4, photo, 30, 10, 0
2013-01-11 13:18:41, 5, photo, 83, 1, 15
2013-01-14 11:20:04, 1, photo, 29, 4, 0
2013-01-15 13:55:27, 2, photo, 33, 4, 0
2013-01-16 12:29:29, 3, photo, 44, 1, 1
2013-01-17 15:08:19, 4, photo, 101, 15, 12
2013-01-18 11:50:03, 5, photo, 29, 2, 0
2013-01-21 15:08:42, 1, photo, 83, 7, 0
2013-01-22 13:28:07, 2, photo, 30, 0, 1
2013-01-24 11:40:42, 4, photo, 63, 7, 13
2013-01-25 08:19:47, 5, link, 8, 4, 0
2013-01-25 10:40:34, 5, link, 6, 0, 0
2013-01-28 10:28:38, 1, photo, 11, 0, 0
2013-01-28 14:06:43, 1, photo, 42, 3, 2
2013-01-30 14:23:13, 3, photo, 53, 4, 1
2013-01-31 12:43:41, 4, photo, 39, 3, 0
2013-02-01 14:30:21, 5, photo, 42, 1, 1
2013-02-04 13:35:09, 1, photo, 52, 1, 1
2013-02-06 11:14:39, 3, photo, 33, 3, 0
2013-02-08 12:45:17, 5, photo, 47, 5, 1
2013-02-11 13:06:27, 1, photo, 36, 2, 1
2013-02-12 12:35:11, 2, photo, 0, 0, 0
2013-02-12 12:55:05, 2, photo, 0, 0, 0
2013-02-12 12:58:45, 2, photo, 51, 0, 0
2013-02-13 12:10:07, 3, photo, 30, 0, 0
2013-02-14 11:28:46, 4, photo, 55, 3, 0
2013-02-15 11:54:45, 5, photo, 45, 4, 0
2013-02-18 14:04:37, 1, photo, 43, 7, 0
2013-02-20 13:54:24, 3, photo, 30, 7, 0
2013-02-21 13:10:07, 4, photo, 120, 8, 12
2013-02-22 17:03:40, 5, photo, 39, 2, 0
2013-02-25 14:18:57, 1, photo, 42, 0, 0
2013-02-27 15:11:16, 3, photo, 24, 5, 1
2013-02-28 13:55:00, 4, photo, 33, 3, 0
2013-03-01 13:34:14, 5, photo, 59, 3, 0
2013-03-01 15:15:50, 5, video, 4325, 342, 730
2013-03-05 17:18:30, 2, photo, 63, 10, 11
2013-03-06 12:25:51, 3, photo, 25, 0, 0
2013-03-07 07:14:33, 4, photo, 21, 0, 1
2013-03-07 12:38:33, 4, photo, 40, 0, 0
2013-03-12 07:17:35, 2, video, 27, 0, 2
2013-03-12 14:12:38, 2, photo, 61, 2, 0
2013-03-13 06:54:52, 3, photo, 103, 8, 0
2013-03-13 14:16:54, 3, video, 13, 3, 0
2013-03-14 06:57:48, 4, photo, 58, 1, 0
2013-03-14 14:15:01, 4, photo, 389, 11, 31
2013-03-15 07:07:26, 5, video, 23, 3, 11
2013-03-15 14:43:16, 5, photo, 115, 5, 12
2013-03-18 12:32:19, 1, photo, 96, 0, 20
2013-03-19 14:41:41, 2, video, 15, 0, 0
2013-03-20 13:13:33, 3, video, 6, 0, 0
2013-03-21 14:13:44, 4, photo, 44, 6, 0
2013-03-22 15:08:24, 5, photo, 103, 3, 14
2013-03-27 10:11:58, 3, photo, 108, 4, 15
2013-03-27 15:20:18, 3, link, 24, 0, 0
2013-03-28 07:02:51, 4, photo, 37, 2, 0
2013-03-28 15:01:30, 4, photo, 53, 15, 0
2013-03-29 08:23:40, 5, photo, 1941, 87, 151
2013-03-29 15:13:09, 5, photo, 158, 15, 31
2013-03-30 09:02:30, 6, photo, 96, 8, 1
2013-03-30 16:01:58, 6, photo, 15, 0, 0
2013-03-31 08:14:45, 7, photo, 33, 62, 0
2013-03-31 16:04:31, 7, photo, 150, 5, 21
2013-04-01 07:34:44, 1, video, 80, 0, 17
