date,day,type,reactions,comments,shares
2012-09-18 11:29:42, 2, photo, 39, 3, 0
2012-09-18 13:22:20, 2, video, 8, 0, 1
2012-09-19 08:07:09, 3, photo, 102, 5, 1
2012-09-20 07:08:23, 4, photo, 39, 1, 0
2012-09-20 07:22:11, 4, video, 16, 0, 0
2012-09-21 06:53:52, 5, photo, 19, 1, 0
2012-09-21 06:58:01, 5, photo, 51, 1, 0
2012-09-21 08:37:59, 5, video, 20, 0, 0
2012-09-21 11:24:14, 5, video, 4, 0, 0
2012-09-21 11:29:56, 5, link, 6, 1, 1
2012-09-24 07:29:39, 1, photo, 80, 1, 0
2012-09-24 09:46:33, 1, video, 20, 0, 0
2012-09-25 05:59:26, 2, video, 7, 0, 1
2012-09-25 07:47:06, 2, photo, 90, 5, 0
2012-09-25 12:15:01, 2, link, 7, 0, 0
2012-09-25 12:30:30, 2, photo, 42, 0, 0
2012-09-25 12:30:46, 2, video, 16, 0, 0
2012-09-25 12:31:07, 2, photo, 19, 1, 0
2012-09-25 12:31:23, 2, photo, 16, 0, 1
2012-09-25 14:38:46, 2, photo, 74, 0, 0
2012-09-25 14:40:27, 2, photo, 61, 2, 0
2012-09-26 06:59:45, 3, photo, 28, 0, 0
2012-09-26 07:01:37, 3, photo, 17, 1, 0
2012-09-26 07:04:40, 3, photo, 7, 0, 0
2012-09-26 22:26:47, 3, photo, 96, 5, 12
2012-09-27 07:27:14, 4, photo, 34, 0, 1
2012-09-27 10:09:13, 4, video, 3, 0, 0
2012-09-27 10:13:03, 4, photo, 102, 5, 1
2012-09-27 11:05:59, 4, video, 18, 0, 0
2012-09-27 12:27:53, 4, photo, 102, 5, 1
2012-09-28 07:59:51, 5, photo, 102, 5, 1
2012-09-28 09:37:38, 5, link, 6, 0, 0
2012-09-28 11:21:41, 5, photo, 102, 5, 1
2012-09-28 21:29:05, 5, photo, 102, 5, 1
2012-09-29 17:33:19, 6, photo, 126, 1, 20
2012-09-29 22:01:09, 6, video, 22, 0, 0
2012-09-29 22:01:47, 6, photo, 66, 1, 0
2012-09-30 17:24:10, 7, photo, 111, 3, 17
2012-10-01 09:24:18, 1, photo, 69, 1, 2
2012-10-01 09:30:42, 1, video, 2, 0, 0
2012-10-01 09:35:36, 1, video, 5, 1, 0
2012-10-01 09:39:28, 1, video, 2, 0, 0
2012-10-01 16:39:52, 1, photo, 55, 1, 0
2012-10-02 06:57:59, 2, video, 2, 0, 0
2012-10-02 07:00:58, 2, video, 3, 0, 0
2012-10-02 07:01:22, 2, photo, 14, 0, 0
2012-10-02 13:11:45, 2, photo, 50, 2, 0
2012-10-03 07:12:24, 3, photo, 26, 0, 0
2012-10-03 08:24:11, 3, photo, 55, 1, 0
2012-10-03 12:18:01, 3, photo, 36, 1, 0
2012-10-03 12:18:50, 3, photo, 50, 0, 0
2012-10-03 13:55:19, 3, photo, 20, 1, 0
2012-10-03 16:02:49, 3, photo, 19, 0, 0
2012-10-04 06:10:48, 4, photo, 79, 1, 0
2012-10-04 06:18:46, 4, video, 2, 1, 0
2012-10-04 06:19:16, 4, video, 4, 1, 0
2012-10-04 07:20:43, 4, photo, 28, 0, 0
2012-10-04 10:20:24, 4, photo, 55, 1, 0
2012-10-04 16:07:44, 4, photo, 33, 3, 0
2012-10-04 16:08:03, 4, photo, 35, 0, 1
2012-10-04 20:26:07, 4, photo, 47, 2, 0
2012-10-04 20:27:06, 4, photo, 51, 0, 0
2012-10-05 06:39:55, 5, photo, 1, 0, 0
2012-10-05 09:16:59, 5, photo, 26, 2, 0
2012-10-05 13:17:28, 5, photo, 18, 4, 0
2012-10-07 07:43:51, 7, photo, 54, 0, 0
2012-10-07 07:44:11, 7, photo, 93, 0, 0
2012-10-07 20:29:49, 7, video, 12, 0, 0
