date,day,type,reactions,comments,shares
2013-08-14 14:41:18, 3, link, 3, 0, 1
2013-08-15 10:00:00, 4, photo, 354, 23, 22
2013-08-17 15:50:30, 6, status, 45, 15, 0
2013-08-19 07:33:27, 1, link, 12, 0, 2
2013-08-21 07:34:07, 3, photo, 25, 8, 0
2013-08-23 08:51:54, 5, link, 8, 0, 0
2013-08-24 10:51:21, 6, status, 40, 22, 0
2013-08-24 16:44:39, 6, status, 77, 13, 0
2013-08-26 08:55:42, 1, link, 10, 1, 0
2013-08-27 08:53:37, 2, link, 13, 1, 1
2013-08-27 10:40:50, 2, link, 29, 15, 1
2013-08-29 13:58:12, 4, coverphoto, 43, 8, 0
2013-08-30 13:14:55, 5, link, 5, 1, 0
2013-08-30 13:16:12, 5, photo, 31, 8, 0
2013-09-01 13:29:18, 7, status, 39, 3, 0
2013-09-03 15:00:10, 2, photo, 6, 6, 1
2013-09-05 07:25:37, 4, photo, 7, 3, 0
2013-09-05 11:46:42, 4, link, 9, 0, 0
2013-09-10 12:51:17, 2, photo, 33, 7, 2
2013-09-12 08:31:23, 4, link, 18, 5, 0
2013-09-12 13:28:21, 4, photo, 33, 1, 0
2013-09-17 08:06:22, 2, photo, 4, 0, 1
2013-09-17 11:48:58, 2, photo, 13, 3, 1
2013-09-18 12:40:37, 3, status, 26, 0, 0
2013-09-20 08:45:09, 5, photo, 13, 1, 1
2013-09-20 08:51:51, 5, photo, 19, 2, 1
2013-09-20 12:19:46, 5, status, 27, 3, 2
2013-09-22 11:58:13, 7, status, 13, 2, 0
2013-09-24 09:46:14, 2, status, 38, 1, 0
2013-09-24 09:47:42, 2, status, 27, 0, 0
2013-09-26 08:39:16, 4, status, 31, 6, 0
2013-09-26 09:18:41, 4, photo, 1, 1, 1
2013-09-26 12:31:39, 4, photo, 8, 1, 1
2013-09-27 10:46:29, 5, photo, 8, 7, 0
2013-10-01 16:06:02, 2, photo, 17, 0, 1
2013-10-04 14:40:43, 5, status, 17, 1, 0
2013-10-07 13:28:59, 1, coverphoto, 20, 2, 0
2013-10-07 13:42:23, 1, photo, 41, 4, 1
2013-10-08 07:38:14, 2, status, 15, 1, 0
2013-10-08 15:35:15, 2, status, 18, 0, 0
2013-10-08 15:38:19, 2, photo, 6, 0, 0
2013-10-08 15:39:43, 2, photo, 12, 1, 0
2013-10-08 20:18:41, 2, status, 40, 6, 0
2013-10-11 06:36:49, 5, photo, 23, 8, 1
2013-10-11 12:29:41, 5, photo, 21, 36, 0
2013-10-11 13:39:46, 5, link, 24, 2, 0
2013-10-16 07:49:18, 3, photo, 18, 4, 0
2013-10-17 07:04:24, 4, photo, 28, 2, 1
2013-10-17 08:09:52, 4, photo, 25, 0, 0
2013-10-17 08:45:44, 4, photo, 40, 1, 0
2013-10-17 09:16:34, 4, photo, 21, 3, 0
2013-10-17 10:11:53, 4, photo, 15, 0, 0
2013-10-17 11:34:47, 4, photo, 43, 7, 11
2013-10-17 11:36:58, 4, photo, 37, 13, 0
2013-10-17 11:40:25, 4, photo, 23, 4, 0
2013-10-17 11:43:43, 4, status, 10, 0, 0
2013-10-17 12:14:02, 4, photo, 33, 16, 0
2013-10-17 12:21:39, 4, status, 17, 5, 0
2013-10-17 12:23:09, 4, status, 11, 1, 0
2013-10-17 13:29:46, 4, status, 7, 1, 0
2013-10-17 13:30:26, 4, status, 8, 1, 0
2013-10-17 14:02:25, 4, link, 7, 0, 0
2013-10-18 07:57:52, 5, status, 5, 0, 0
2013-10-18 09:54:22, 5, status, 4, 0, 0
2013-10-18 09:55:45, 5, link, 10, 0, 0
2013-10-18 09:58:09, 5, photo, 56, 13, 0
2013-10-18 09:59:09, 5, photo, 23, 1, 0
2013-10-18 10:01:27, 5, photo, 18, 0, 0
2013-10-18 10:05:05, 5, status, 4, 23, 0
2013-10-18 10:05:44, 5, photo, 41, 2, 0
2013-10-18 10:08:10, 5, status, 3, 0, 0
2013-10-18 10:11:25, 5, status, 4, 18, 1
