,date, change,weekend, coverphoto, event, link, photo, question, status, swf, video,coverphoto_reactions,coverphoto_comments,coverphoto_shares,event_reactions,event_comments,event_shares,link_reactions,link_comments,link_shares,photo_reactions,photo_comments,photo_shares,question_reactions,question_comments,question_shares,status_reactions,status_comments,status_shares,swf_reactions,swf_comments,swf_shares,video_reactions,video_comments,video_shares
101,2011-06-24,3263,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,228,12,0,190,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
102,2011-06-25,3062,1,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,221,19,0,0.0,0.0,0.0,0,0,0
103,2011-06-27,5705,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,363,21,0
104,2011-06-28,5416,0,0,0.0,0,2,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,2207,170,0,0,0,0,0,0,0,0.0,0.0,0.0,124,3,0
105,2011-06-29,1391,0,0,0.0,1,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,129,8,0,846,87,0,0,0,0,0,0,0,0.0,0.0,0.0,160,4,0
106,2011-06-30,1343,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,712,43,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
107,2011-07-01,1112,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,528,32,0
108,2011-07-02,890,1,0,0.0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
109,2011-07-04,920,0,0,0.0,0,1,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,1411,145,0,0,0,0,0,0,0,0.0,0.0,0.0,256,11,0
110,2011-07-05,900,0,0,0.0,0,1,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,1056,79,0,0,0,0,0,0,0,0.0,0.0,0.0,505,33,0
111,2011-07-06,663,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1442,124,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
112,2011-07-07,655,0,0,0.0,0,0,1,1,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,125,7,0,0.0,0.0,0.0,313,35,0
113,2011-07-08,1069,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,791,59,0,0,0,0,0,0,0,0.0,0.0,0.0,126,8,0
114,2011-07-11,2108,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,637,37,0,0,0,0,0,0,0,0.0,0.0,0.0,126,10,0
115,2011-07-12,2052,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,205,7,0,0,0,0,0,0,0,0.0,0.0,0.0,195,9,0
116,2011-07-13,2047,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,191,12,0,551,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
